11_band1,11_band2,11_band3,11_band4,11_band5,21_band1,21_band2,21_band3,21_band4,21_band5,31_band1,31_band2,31_band3,31_band4,31_band5,12_band1,12_band2,12_band3,12_band4,12_band5,22_band1,22_band2,22_band3,22_band4,22_band5,32_band1,32_band2,32_band3,32_band4,32_band5,13_band1,13_band2,13_band3,13_band4,13_band5,23_band1,23_band2,23_band3,23_band4,23_band5,33_band1,33_band2,33_band3,33_band4,33_band5
0.04918719,0.0766008,0.08173729,0.14539659,0.22600685,0.050522942,0.07749856,0.08377381,0.1408649,0.21351838,0.055112854,0.084876396,0.08678658,0.15940109,0.22152264,0.04502107,0.07276953,0.078149684,0.13468072,0.21219862,0.047188845,0.07692472,0.081531025,0.13882177,0.20176226,0.052509204,0.08437751,0.0854231,0.15270057,0.21782967,0.0456361,0.07505858,0.085020766,0.12662816,0.1975012,0.049119826,0.07753205,0.08514523,0.14262995,0.19962701,0.052248538,0.08480587,0.08746575,0.1488419,0.21970877
0.0456361,0.07505858,0.085020766,0.12662816,0.1975012,0.049119826,0.07753205,0.08514523,0.14262995,0.19962701,0.052248538,0.08480587,0.08746575,0.1488419,0.21970877,0.05136563,0.081102416,0.09592719,0.14280544,0.20453067,0.05269527,0.08342645,0.09420262,0.1477892,0.21027584,0.054539647,0.08597112,0.093250684,0.15138961,0.21333222,0.058538973,0.08341995,0.10671234,0.15270302,0.21589823,0.060815886,0.0894612,0.10811154,0.15356381,0.21463221,0.059485525,0.090592705,0.10287909,0.15730175,0.21938561
0.063815735,0.1111007,0.09868308,0.20311159,0.3145857,0.06220469,0.11285555,0.09631435,0.20256126,0.3197362,0.056625865,0.104933895,0.08853157,0.19673379,0.30883792,0.061692223,0.11191401,0.09537722,0.2083112,0.32757694,0.058948334,0.1096086,0.09454114,0.19945216,0.31169742,0.05481252,0.09759246,0.08505655,0.18278864,0.29208165,0.062492177,0.10004928,0.09551437,0.18877546,0.29505798,0.05725882,0.09694517,0.08977665,0.17750375,0.28084284,0.05651181,0.09566981,0.08567009,0.17080516,0.27012584
0.062492177,0.10004928,0.09551437,0.18877546,0.29505798,0.05725882,0.09694517,0.08977665,0.17750375,0.28084284,0.05651181,0.09566981,0.08567009,0.17080516,0.27012584,0.053825505,0.08871353,0.09128297,0.16280212,0.24842988,0.054399963,0.09210302,0.08836019,0.1603667,0.24046825,0.05482573,0.09280413,0.08599723,0.1644763,0.24531832,0.052768715,0.082639955,0.08758717,0.15480757,0.22977205,0.055222947,0.08902277,0.08772101,0.1614849,0.22850811,0.05595632,0.0933303,0.086601704,0.16585572,0.24792962
0.050522942,0.07749856,0.08377381,0.1408649,0.21351838,0.055112854,0.084876396,0.08678658,0.15940109,0.22152264,0.05597312,0.09076716,0.08688253,0.16522367,0.24362287,0.047188845,0.07692472,0.081531025,0.13882177,0.20176226,0.052509204,0.08437751,0.0854231,0.15270057,0.21782967,0.055046923,0.08887122,0.08749506,0.16138808,0.23588334,0.049119826,0.07753205,0.08514523,0.14262995,0.19962701,0.052248538,0.08480587,0.08746575,0.1488419,0.21970877,0.05542348,0.09212471,0.09078787,0.15941265,0.23468508
0.049119826,0.07753205,0.08514523,0.14262995,0.19962701,0.052248538,0.08480587,0.08746575,0.1488419,0.21970877,0.05542348,0.09212471,0.09078787,0.15941265,0.23468508,0.05269527,0.08342645,0.09420262,0.1477892,0.21027584,0.054539647,0.08597112,0.093250684,0.15138961,0.21333222,0.058534876,0.089448385,0.095294416,0.17072086,0.23153119,0.060815886,0.0894612,0.10811154,0.15356381,0.21463221,0.059485525,0.090592705,0.10287909,0.15730175,0.21938561,0.057600386,0.0897948,0.10100266,0.16500184,0.23214014
0.060815886,0.0894612,0.10811154,0.15356381,0.21463221,0.059485525,0.090592705,0.10287909,0.15730175,0.21938561,0.057600386,0.0897948,0.10100266,0.16500184,0.23214014,0.060426038,0.08649261,0.1095219,0.15277195,0.20864275,0.061525475,0.093251415,0.11030438,0.15966995,0.22258893,0.06356613,0.09571658,0.10907264,0.15931058,0.22417292,0.06365218,0.09610254,0.11740383,0.1623722,0.21935998,0.061725643,0.09515847,0.112546325,0.158572,0.22188963,0.062825054,0.09144404,0.11244073,0.15522826,0.21795024
0.058948334,0.1096086,0.09454114,0.19945216,0.31169742,0.05481252,0.09759246,0.08505655,0.18278864,0.29208165,0.052852746,0.09486128,0.081783384,0.16405782,0.27643183,0.05725882,0.09694517,0.08977665,0.17750375,0.28084284,0.05651181,0.09566981,0.08567009,0.17080516,0.27012584,0.058116663,0.09603264,0.09256785,0.1749273,0.26372525,0.05559598,0.09438705,0.08899512,0.17219043,0.26126856,0.054485258,0.09540254,0.08557576,0.16838634,0.25395778,0.055731557,0.095336266,0.08773403,0.16818053,0.2522122
0.05559598,0.09438705,0.08899512,0.17219043,0.26126856,0.054485258,0.09540254,0.08557576,0.16838634,0.25395778,0.055731557,0.095336266,0.08773403,0.16818053,0.2522122,0.054399963,0.09210302,0.08836019,0.1603667,0.24046825,0.05482573,0.09280413,0.08599723,0.1644763,0.24531832,0.054853316,0.09354773,0.08737376,0.16465686,0.2508133,0.055112854,0.084876396,0.08678658,0.15940109,0.22152264,0.05597312,0.09076716,0.08688253,0.16522367,0.24362287,0.055158854,0.089258626,0.08936098,0.15764731,0.24548204
0.055112854,0.084876396,0.08678658,0.15940109,0.22152264,0.05597312,0.09076716,0.08688253,0.16522367,0.24362287,0.055158854,0.089258626,0.08936098,0.15764731,0.24548204,0.052509204,0.08437751,0.0854231,0.15270057,0.21782967,0.055046923,0.08887122,0.08749506,0.16138808,0.23588334,0.05557403,0.086352825,0.090135224,0.15635233,0.2346032,0.054539647,0.08597112,0.093250684,0.15138961,0.21333222,0.058534876,0.089448385,0.095294416,0.17072086,0.23153119,0.058730703,0.09327051,0.09889681,0.16446942,0.23501247
0.054539647,0.08597112,0.093250684,0.15138961,0.21333222,0.058534876,0.089448385,0.095294416,0.17072086,0.23153119,0.058730703,0.09327051,0.09889681,0.16446942,0.23501247,0.059485525,0.090592705,0.10287909,0.15730175,0.21938561,0.057600386,0.0897948,0.10100266,0.16500184,0.23214014,0.05700847,0.087069474,0.09975102,0.15899237,0.21746968,0.060529467,0.09268471,0.10737068,0.16212547,0.22194155,0.06077447,0.093916975,0.105825074,0.16126291,0.23004448,0.05909933,0.089226276,0.10579113,0.15032402,0.21735902
