11_band1,11_band2,11_band3,11_band4,11_band5,21_band1,21_band2,21_band3,21_band4,21_band5,31_band1,31_band2,31_band3,31_band4,31_band5,12_band1,12_band2,12_band3,12_band4,12_band5,22_band1,22_band2,22_band3,22_band4,22_band5,32_band1,32_band2,32_band3,32_band4,32_band5,13_band1,13_band2,13_band3,13_band4,13_band5,23_band1,23_band2,23_band3,23_band4,23_band5,33_band1,33_band2,33_band3,33_band4,33_band5
0.08548626,0.099206194,0.23760137,0.24428946,0.2914707,0.05929185,0.07888866,0.14006677,0.16620675,0.23677796,0.050873764,0.0764972,0.111425966,0.15403971,0.22479935,0.054390434,0.086308606,0.11650632,0.19205967,0.27859613,0.054150756,0.08691723,0.10615975,0.18972115,0.2740119,0.058603335,0.08892228,0.104817346,0.17995663,0.26614654,0.05645051,0.08961823,0.10535381,0.19379404,0.27931908,0.0566955,0.08604554,0.10287035,0.18413176,0.2634882,0.060660735,0.08982325,0.10864329,0.17694533,0.24998303
0.06259079,0.083947994,0.13903129,0.18155731,0.2580989,0.055016078,0.08287609,0.11015127,0.17080969,0.2513542,0.05509787,0.082744025,0.10635851,0.16115282,0.24691384,0.054390434,0.086308606,0.11650632,0.19205967,0.27859613,0.054150756,0.08691723,0.10615975,0.18972115,0.2740119,0.058603335,0.08892228,0.104817346,0.17995663,0.26614654,0.063261695,0.093895234,0.115047306,0.18149935,0.26759294,0.06221412,0.08747036,0.11512191,0.17157146,0.24729371,0.06226748,0.08800858,0.1162218,0.1692264,0.24132322
0.05929185,0.07888866,0.14006677,0.16620675,0.23677796,0.050873764,0.0764972,0.111425966,0.15403971,0.22479935,0.049238868,0.07503767,0.10412689,0.14356114,0.21161121,0.054150756,0.08691723,0.10615975,0.18972115,0.2740119,0.058603335,0.08892228,0.104817346,0.17995663,0.26614654,0.063604094,0.08781149,0.10543122,0.16753264,0.25056216,0.0566955,0.08604554,0.10287035,0.18413176,0.2634882,0.060660735,0.08982325,0.10864329,0.17694533,0.24998303,0.06914227,0.093012616,0.11988655,0.17405699,0.25781125
0.055016078,0.08287609,0.11015127,0.17080969,0.2513542,0.05509787,0.082744025,0.10635851,0.16115282,0.24691384,0.054336198,0.0807617,0.101774506,0.15444589,0.22943392,0.054150756,0.08691723,0.10615975,0.18972115,0.2740119,0.058603335,0.08892228,0.104817346,0.17995663,0.26614654,0.063604094,0.08781149,0.10543122,0.16753264,0.25056216,0.06221412,0.08747036,0.11512191,0.17157146,0.24729371,0.06226748,0.08800858,0.1162218,0.1692264,0.24132322,0.06480841,0.09158048,0.12116745,0.18005563,0.2690688
0.06221412,0.08747036,0.11512191,0.17157146,0.24729371,0.06226748,0.08800858,0.1162218,0.1692264,0.24132322,0.06480841,0.09158048,0.12116745,0.18005563,0.2690688,0.06088794,0.08969139,0.114962846,0.17333116,0.25110215,0.059433565,0.09060175,0.10859166,0.19249736,0.29522178,0.056460027,0.087788865,0.09672921,0.21599878,0.35614893,0.062475555,0.09382153,0.11448048,0.18908472,0.26630476,0.059506312,0.09638794,0.10581294,0.21454366,0.32171887,0.06257696,0.09613195,0.097561136,0.24080944,0.38952848
0.06088794,0.08969139,0.114962846,0.17333116,0.25110215,0.059433565,0.09060175,0.10859166,0.19249736,0.29522178,0.056460027,0.087788865,0.09672921,0.21599878,0.35614893,0.062475555,0.09382153,0.11448048,0.18908472,0.26630476,0.059506312,0.09638794,0.10581294,0.21454366,0.32171887,0.06257696,0.09613195,0.097561136,0.24080944,0.38952848,0.0650448,0.09695167,0.120281555,0.19684577,0.26974064,0.067246616,0.10429739,0.113032974,0.22634444,0.32461044,0.0693931,0.10336596,0.110987715,0.24548683,0.37879908
0.06088794,0.08969139,0.114962846,0.17333116,0.25110215,0.059433565,0.09060175,0.10859166,0.19249736,0.29522178,0.056460027,0.087788865,0.09672921,0.21599878,0.35614893,0.062475555,0.09382153,0.11448048,0.18908472,0.26630476,0.059506312,0.09638794,0.10581294,0.21454366,0.32171887,0.06257696,0.09613195,0.097561136,0.24080944,0.38952848,0.06655503,0.09671728,0.1251149,0.18967912,0.26457474,0.07309076,0.10294932,0.125529,0.21559,0.30959892,0.06903844,0.101581864,0.120051056,0.21853378,0.337734
0.062475555,0.09382153,0.11448048,0.18908472,0.26630476,0.059506312,0.09638794,0.10581294,0.21454366,0.32171887,0.06257696,0.09613195,0.097561136,0.24080944,0.38952848,0.06655503,0.09671728,0.1251149,0.18967912,0.26457474,0.07309076,0.10294932,0.125529,0.21559,0.30959892,0.06903844,0.101581864,0.120051056,0.21853378,0.337734,0.061652586,0.09190153,0.12162926,0.18005721,0.25089163,0.06670693,0.09600682,0.12573545,0.19669273,0.27928546,0.06385133,0.09752753,0.11796924,0.19846125,0.3000665
0.0650448,0.09695167,0.120281555,0.19684577,0.26974064,0.067246616,0.10429739,0.113032974,0.22634444,0.32461044,0.0693931,0.10336596,0.110987715,0.24548683,0.37879908,0.06655503,0.09671728,0.1251149,0.18967912,0.26457474,0.07309076,0.10294932,0.125529,0.21559,0.30959892,0.06903844,0.101581864,0.120051056,0.21853378,0.337734,0.05564101,0.08402079,0.108303115,0.16445461,0.2418426,0.055775203,0.08802523,0.10437903,0.18052858,0.2695967,0.051067553,0.08986385,0.09770242,0.19746235,0.30705616
0.06655503,0.09671728,0.1251149,0.18967912,0.26457474,0.07309076,0.10294932,0.125529,0.21559,0.30959892,0.06903844,0.101581864,0.120051056,0.21853378,0.337734,0.05564101,0.08402079,0.108303115,0.16445461,0.2418426,0.055775203,0.08802523,0.10437903,0.18052858,0.2695967,0.051067553,0.08986385,0.09770242,0.19746235,0.30705616,0.060105715,0.08861585,0.108508736,0.17393327,0.2560991,0.05548717,0.08884245,0.095501006,0.19043271,0.2906548,0.049576964,0.08791866,0.0832878,0.20528072,0.3242465
0.061652586,0.09190153,0.12162926,0.18005721,0.25089163,0.06670693,0.09600682,0.12573545,0.19669273,0.27928546,0.06385133,0.09752753,0.11796924,0.19846125,0.3000665,0.05564101,0.08402079,0.108303115,0.16445461,0.2418426,0.055775203,0.08802523,0.10437903,0.18052858,0.2695967,0.051067553,0.08986385,0.09770242,0.19746235,0.30705616,0.0696014,0.09435156,0.11656209,0.18430737,0.2588026,0.062082488,0.089113146,0.10238361,0.19031581,0.281152,0.051651463,0.08663059,0.08715969,0.20279144,0.31924528
0.05564101,0.08402079,0.108303115,0.16445461,0.2418426,0.055775203,0.08802523,0.10437903,0.18052858,0.2695967,0.051067553,0.08986385,0.09770242,0.19746235,0.30705616,0.0696014,0.09435156,0.11656209,0.18430737,0.2588026,0.062082488,0.089113146,0.10238361,0.19031581,0.281152,0.051651463,0.08663059,0.08715969,0.20279144,0.31924528,0.07145319,0.095823504,0.12664329,0.18445407,0.24895027,0.06086335,0.08423443,0.111024424,0.17114776,0.25344253,0.047847982,0.08123674,0.08751834,0.1862818,0.2897676
0.050873764,0.0764972,0.111425966,0.15403971,0.22479935,0.049238868,0.07503767,0.10412689,0.14356114,0.21161121,0.052550297,0.074004866,0.102453865,0.14113446,0.20547134,0.058603335,0.08892228,0.104817346,0.17995663,0.26614654,0.063604094,0.08781149,0.10543122,0.16753264,0.25056216,0.062912025,0.0828115,0.11000733,0.15465213,0.23028933,0.060660735,0.08982325,0.10864329,0.17694533,0.24998303,0.06914227,0.093012616,0.11988655,0.17405699,0.25781125,0.06734832,0.08978677,0.12197444,0.1719889,0.24913928
